query-id	corpus-id	score
LSE_HWDN_2021_52.png-3	LSE_HWDN_2021_52.png	1
LSE_HWDN_2020_50.png-4	LSE_HWDN_2020_50.png	1
China's shipbuilding sector cements its top global position - Chinadaily.com.cn_5.png-3	China's shipbuilding sector cements its top global position - Chinadaily.com.cn_5.png	1
世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_24.png-5	世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_24.png	1
毕马威：2024年第三季度全球风险投资报告（英文版）_67.png-2	毕马威：2024年第三季度全球风险投资报告（英文版）_67.png	1
世界银行：2024年国际债务报告（英文版）_127.png-3	世界银行：2024年国际债务报告（英文版）_127.png	1
气候政策倡议组织（CPI）：2024年IDFC绿色金融地图报告（英文版）_22.png-1	气候政策倡议组织（CPI）：2024年IDFC绿色金融地图报告（英文版）_22.png	1
奥纬咨询：2024日本大型银行未来展望报告（英文版）_11.png-1	奥纬咨询：2024日本大型银行未来展望报告（英文版）_11.png	1
世界银行：2024年国际债务报告（英文版）_116.png-2	世界银行：2024年国际债务报告（英文版）_116.png	1
FT Partners：2024年第三季度金融科技洞察报告（英文版）_17.png-1	FT Partners：2024年第三季度金融科技洞察报告（英文版）_17.png	1
气候政策倡议组织（CPI）：2024年混合金融与性别-能源关系：盘点报告（英文版）_26.png-1	气候政策倡议组织（CPI）：2024年混合金融与性别-能源关系：盘点报告（英文版）_26.png	1
Unepfi：2024年弥合差距：过渡计划的新兴全球议程及对保险具体指导的需求报告（英文版）_68.png-3	Unepfi：2024年弥合差距：过渡计划的新兴全球议程及对保险具体指导的需求报告（英文版）_68.png	1
Incrementum：2024年12月月度黄金指南报告（英文版）_63.png-1	Incrementum：2024年12月月度黄金指南报告（英文版）_63.png	1
世界银行：2024年国际债务报告（英文版）_168.png-2	世界银行：2024年国际债务报告（英文版）_168.png	1
2022年世界发展报告：逐渐复苏的融资（英文版）_267.png-1	2022年世界发展报告：逐渐复苏的融资（英文版）_267.png	1
世界银行：2024年印尼政府对个人支付体系中受益人选择的早期经验报告（英文版）_78.png-3	世界银行：2024年印尼政府对个人支付体系中受益人选择的早期经验报告（英文版）_78.png	1
气候政策倡议组织（CPI）：2024年混合金融与性别-能源关系：盘点报告（英文版）_22.png-2	气候政策倡议组织（CPI）：2024年混合金融与性别-能源关系：盘点报告（英文版）_22.png	1
2022年全球经济展望+（英文版）_116.png-3	2022年全球经济展望+（英文版）_116.png	1
世界银行：2024年印尼政府对个人支付体系中受益人选择的早期经验报告（英文版）_38.png-3	世界银行：2024年印尼政府对个人支付体系中受益人选择的早期经验报告（英文版）_38.png	1
气候政策倡议组织（CPI）：2024年混合金融与性别-能源关系：盘点报告（英文版）_21.png-1	气候政策倡议组织（CPI）：2024年混合金融与性别-能源关系：盘点报告（英文版）_21.png	1
世界银行：2024年国际债务报告（英文版）_208.png-3	世界银行：2024年国际债务报告（英文版）_208.png	1
气候政策倡议组织（CPI）：2024年IDFC绿色金融地图报告（英文版）_19.png-3	气候政策倡议组织（CPI）：2024年IDFC绿色金融地图报告（英文版）_19.png	1
2022年世界发展报告：逐渐复苏的融资（英文版）_54.png-1	2022年世界发展报告：逐渐复苏的融资（英文版）_54.png	1
凯捷Capgemini：2025年世界支付报告：速度与价值融合引领开放式即时支付的未来（英文版）_17.png-3	凯捷Capgemini：2025年世界支付报告：速度与价值融合引领开放式即时支付的未来（英文版）_17.png	1
气候政策倡议组织（CPI）：2024年非洲气候融资格局报告（英文版）_29.png-3	气候政策倡议组织（CPI）：2024年非洲气候融资格局报告（英文版）_29.png	1
奥纬咨询：2024日本大型银行未来展望报告（英文版）_8.png-3	奥纬咨询：2024日本大型银行未来展望报告（英文版）_8.png	1
2021年旅游业发展指数：重建可持续、有弹性的未来（英文版）_32.png-3	2021年旅游业发展指数：重建可持续、有弹性的未来（英文版）_32.png	1
世界银行：2024年国际债务报告（英文版）_45.png-1	世界银行：2024年国际债务报告（英文版）_45.png	1
巩固复苏：抓住绿色增长机会（英文版）_25.png-1	巩固复苏：抓住绿色增长机会（英文版）_25.png	1
毕马威：2024年第三季度全球风险投资报告（英文版）_66.png-1	毕马威：2024年第三季度全球风险投资报告（英文版）_66.png	1
2021年全球弹复性报告（英文版）_9.png-1	2021年全球弹复性报告（英文版）_9.png	1
中国建设银行：2024年度人民币国际化报告（英文版）_29.png-1	中国建设银行：2024年度人民币国际化报告（英文版）_29.png	1
凯捷Capgemini：2025年世界支付报告：速度与价值融合引领开放式即时支付的未来（英文版）_56.png-3	凯捷Capgemini：2025年世界支付报告：速度与价值融合引领开放式即时支付的未来（英文版）_56.png	1
印孚瑟斯Infosys：2024年云雷达：银行业报告（英文版）_12.png-1	印孚瑟斯Infosys：2024年云雷达：银行业报告（英文版）_12.png	1
GSMA：2024年全球移动货币行业状况深度研究报告（英文版）_16.png-4	GSMA：2024年全球移动货币行业状况深度研究报告（英文版）_16.png	1
巩固复苏：抓住绿色增长机会（英文版）_40.png-1	巩固复苏：抓住绿色增长机会（英文版）_40.png	1
2022年世界发展报告：逐渐复苏的融资（英文版）_227.png-3	2022年世界发展报告：逐渐复苏的融资（英文版）_227.png	1
世界银行：2024年印尼政府对个人支付体系中受益人选择的早期经验报告（英文版）_45.png-3	世界银行：2024年印尼政府对个人支付体系中受益人选择的早期经验报告（英文版）_45.png	1
千禧一代女性消费行为调查报告（英文版）_6.png-1	千禧一代女性消费行为调查报告（英文版）_6.png	1
2022年促进有效的能源转型（英文版）_20.png-3	2022年促进有效的能源转型（英文版）_20.png	1
印孚瑟斯Infosys：2024年云雷达：银行业报告（英文版）_11.png-3	印孚瑟斯Infosys：2024年云雷达：银行业报告（英文版）_11.png	1
巩固复苏：抓住绿色增长机会（英文版）_30.png-3	巩固复苏：抓住绿色增长机会（英文版）_30.png	1
2022年全球经济展望+（英文版）_53.png-2	2022年全球经济展望+（英文版）_53.png	1
FT Partners：2024年第三季度金融科技洞察报告（英文版）_54.png-2	FT Partners：2024年第三季度金融科技洞察报告（英文版）_54.png	1
气候政策倡议组织（CPI）：2024年欧洲养老基金净零转型状况欧洲养老基金净零转型状况报告（英文版）_32.png-3	气候政策倡议组织（CPI）：2024年欧洲养老基金净零转型状况欧洲养老基金净零转型状况报告（英文版）_32.png	1
凯捷Capgemini：2025年世界支付报告：速度与价值融合引领开放式即时支付的未来（英文版）_33.png-2	凯捷Capgemini：2025年世界支付报告：速度与价值融合引领开放式即时支付的未来（英文版）_33.png	1
印孚瑟斯Infosys：2024年云雷达：银行业报告（英文版）_13.png-1	印孚瑟斯Infosys：2024年云雷达：银行业报告（英文版）_13.png	1
FT Partners：2024年第三季度金融科技洞察报告（英文版）_16.png-1	FT Partners：2024年第三季度金融科技洞察报告（英文版）_16.png	1
LSE_HWDN_2022_53.png-4	LSE_HWDN_2022_53.png	1
Taking stock of China's IP drive - Chinadaily.com.cn_4.png-4	Taking stock of China's IP drive - Chinadaily.com.cn_4.png	1
2022年促进有效的能源转型（英文版）_25.png-2	2022年促进有效的能源转型（英文版）_25.png	1
中国医疗器械行业：如何在竞争日益激烈的市场中蓬勃发展？（英文版）_6.png-3	中国医疗器械行业：如何在竞争日益激烈的市场中蓬勃发展？（英文版）_6.png	1
奥纬咨询：2024年夏季版健康保险公司财务脉搏报告（英文版）_17.png-3	奥纬咨询：2024年夏季版健康保险公司财务脉搏报告（英文版）_17.png	1
千禧一代女性消费行为调查报告（英文版）_10.png-3	千禧一代女性消费行为调查报告（英文版）_10.png	1
Bias-in-the-effective-bid-ask-spread_2021_Journal-of-Financial-Economics_11.png-2	Bias-in-the-effective-bid-ask-spread_2021_Journal-of-Financial-Economics_11.png	1
LSE_HWDN_2023_95.png-5	LSE_HWDN_2023_95.png	1
LSE_HWDN_2020_58.png-2	LSE_HWDN_2020_58.png	1
0001471265-24-000009_94.png-1	0001471265-24-000009_94.png	1
0001558370-24-011596_17.png-1	0001558370-24-011596_17.png	1
0001558370-24-011596_17.png-3	0001558370-24-011596_17.png	1
NASDAQ_ARCB_2020_74.png-3	NASDAQ_ARCB_2020_74.png	1
NASDAQ_AMBC_2020_129.png-1	NASDAQ_AMBC_2020_129.png	1
NASDAQ_AMBC_2022_96.png-3	NASDAQ_AMBC_2022_96.png	1
NASDAQ_AMBC_2022_96.png-4	NASDAQ_AMBC_2022_96.png	1
NASDAQ_AMBC_2022_135.png-2	NASDAQ_AMBC_2022_135.png	1
Financial Times Europe - 27 August 2024_1.png-3	Financial Times Europe - 27 August 2024_1.png	1
AIM_CRW_2023_128.png-3	AIM_CRW_2023_128.png	1
NASDAQ_TSBK_2020_135.png-1	NASDAQ_TSBK_2020_135.png	1
NASDAQ_TSBK_2020_104.png-1	NASDAQ_TSBK_2020_104.png	1
NASDAQ_TSBK_2022_114.png-1	NASDAQ_TSBK_2022_114.png	1
NASDAQ_TLF_2022_31.png-3	NASDAQ_TLF_2022_31.png	1
NASDAQ_TSBK_2022_79.png-1	NASDAQ_TSBK_2022_79.png	1
Annual Report Final typeset_43.png-2	Annual Report Final typeset_43.png	1
AIM_CRW_2022_46.png-3	AIM_CRW_2022_46.png	1
NASDAQ_TLF_2021_32.png-1	NASDAQ_TLF_2021_32.png	1
LSE_HWDN_2022_87.png-3	LSE_HWDN_2022_87.png	1
NASDAQ_AMBC_2023_67.png-1	NASDAQ_AMBC_2023_67.png	1
NASDAQ_AMBC_2023_67.png-3	NASDAQ_AMBC_2023_67.png	1
LSE_HWDN_2020_100.png-2	LSE_HWDN_2020_100.png	1
NASDAQ_AMBC_2023_23.png-3	NASDAQ_AMBC_2023_23.png	1
NASDAQ_AMBC_2020_160.png-1	NASDAQ_AMBC_2020_160.png	1
PDF Solutions Reports First Quarter 2022 Results_8.png-3	PDF Solutions Reports First Quarter 2022 Results_8.png	1
NASDAQ_AMBC_2021_55.png-3	NASDAQ_AMBC_2021_55.png	1
NASDAQ_SRCE_2022_76.png-1	NASDAQ_SRCE_2022_76.png	1
NASDAQ_TSBK_2020_116.png-3	NASDAQ_TSBK_2020_116.png	1
NASDAQ_TSBK_2020_128.png-3	NASDAQ_TSBK_2020_128.png	1
AIM_CRW_2021_91.png-1	AIM_CRW_2021_91.png	1
NASDAQ_AMBC_2021_123.png-2	NASDAQ_AMBC_2021_123.png	1
NASDAQ_AMBC_2021_104.png-3	NASDAQ_AMBC_2021_104.png	1
NASDAQ_TSBK_2022_78.png-1	NASDAQ_TSBK_2022_78.png	1
AR COVER _ PRINT PDF FINAL (cov22-13582-1_460047_client)_81.png-3	AR COVER _ PRINT PDF FINAL (cov22-13582-1_460047_client)_81.png	1
NASDAQ_SRCE_2023_97.png-4	NASDAQ_SRCE_2023_97.png	1
0001471265-24-000009_88.png-1	0001471265-24-000009_88.png	1
NASDAQ_TSBK_2022_127.png-3	NASDAQ_TSBK_2022_127.png	1
LSE_HWDN_2020_76.png-2	LSE_HWDN_2020_76.png	1
NASDAQ_AMBC_2020_84.png-1	NASDAQ_AMBC_2020_84.png	1
NASDAQ_TLF_2023_31.png-5	NASDAQ_TLF_2023_31.png	1
AIM_CRW_2023_144.png-2	AIM_CRW_2023_144.png	1
NASDAQ_AMBC_2022_54.png-1	NASDAQ_AMBC_2022_54.png	1
AIM_CRW_2023_134.png-2	AIM_CRW_2023_134.png	1
0001558370-24-014875_3.png-1	0001558370-24-014875_3.png	1
NASDAQ_AMBC_2020_64.png-3	NASDAQ_AMBC_2020_64.png	1
NASDAQ_AMBC_2023_37.png-3	NASDAQ_AMBC_2023_37.png	1
LSE_HWDN_2021_81.png-1	LSE_HWDN_2021_81.png	1
NASDAQ_AAON_2021_63.png-3	NASDAQ_AAON_2021_63.png	1
0001471265-24-000009_71.png-1	0001471265-24-000009_71.png	1
NASDAQ_AMBC_2020_143.png-1	NASDAQ_AMBC_2020_143.png	1
FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_171.png-3	FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_171.png	1
世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_125.png-4	世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_125.png	1
世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_16.png-2	世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_16.png	1
世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_23.png-4	世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_23.png	1
世界银行：2024年国际债务报告（英文版）_97.png-5	世界银行：2024年国际债务报告（英文版）_97.png	1
世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_105.png-3	世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_105.png	1
Incrementum：2024年10月每月金罗盘报告（英文版）_5.png-3	Incrementum：2024年10月每月金罗盘报告（英文版）_5.png	1
世界银行：2024年国际债务报告（英文版）_116.png-3	世界银行：2024年国际债务报告（英文版）_116.png	1
世界银行：2024年国际债务报告（英文版）_168.png-3	世界银行：2024年国际债务报告（英文版）_168.png	1
世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_101.png-1	世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_101.png	1
FT Partners：2024年第三季度金融科技洞察报告（英文版）_105.png-1	FT Partners：2024年第三季度金融科技洞察报告（英文版）_105.png	1
加拿大中央银行：2024年10月币政策报告（英文版）_41.png-1	加拿大中央银行：2024年10月币政策报告（英文版）_41.png	1
世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_20.png-3	世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_20.png	1
世界银行：2024年国际债务报告（英文版）_205.png-3	世界银行：2024年国际债务报告（英文版）_205.png	1
世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_106.png-2	世界银行：国际金融公司2024年度财务报告：加速影响-大规模动员投资（英文版）_106.png	1
FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_33.png-2	FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_33.png	1
FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_160.png-4	FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_160.png	1
澳大利亚竞争和消费者委员会：2024年国际汇款（IMT）透明度及竞争格局研究报告（英文版）_38.png-2	澳大利亚竞争和消费者委员会：2024年国际汇款（IMT）透明度及竞争格局研究报告（英文版）_38.png	1
加拿大中央银行：2024年10月币政策报告（英文版）_43.png-1	加拿大中央银行：2024年10月币政策报告（英文版）_43.png	1
气候政策倡议组织（CPI）：2024年非洲气候融资格局报告（英文版）_14.png-1	气候政策倡议组织（CPI）：2024年非洲气候融资格局报告（英文版）_14.png	1
2021中国豪华车市场研究报告英文版_35.png-2	2021中国豪华车市场研究报告英文版_35.png	1
Incrementum：2024年10月每月金罗盘报告（英文版）_38.png-3	Incrementum：2024年10月每月金罗盘报告（英文版）_38.png	1
FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_162.png-2	FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_162.png	1
世界银行：2024年国际债务报告（英文版）_222.png-3	世界银行：2024年国际债务报告（英文版）_222.png	1
2022年全球经济展望+（英文版）_157.png-1	2022年全球经济展望+（英文版）_157.png	1
FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_95.png-2	FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_95.png	1
FT Partners：2024年第三季度金融科技洞察报告（英文版）_71.png-2	FT Partners：2024年第三季度金融科技洞察报告（英文版）_71.png	1
世界银行：2024年国际债务报告（英文版）_216.png-5	世界银行：2024年国际债务报告（英文版）_216.png	1
FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_188.png-5	FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_188.png	1
FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_188.png-6	FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_188.png	1
FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_79.png-6	FATF：2024年萨尔瓦多打击洗钱和恐怖主义融资的措施报告（英文版）_79.png	1
2022年全球经济展望+（英文版）_163.png-3	2022年全球经济展望+（英文版）_163.png	1
Incrementum：2024年12月月度黄金指南报告（英文版）_38.png-2	Incrementum：2024年12月月度黄金指南报告（英文版）_38.png	1
世界银行：2024年国际债务报告（英文版）_203.png-3	世界银行：2024年国际债务报告（英文版）_203.png	1
LSE_HWDN_2022_107.png-1	LSE_HWDN_2022_107.png	1
pdfs_Ex99_2_8.8.2024 updated_9.png-3	pdfs_Ex99_2_8.8.2024 updated_9.png	1
0001558370-24-014874_22.png-1	0001558370-24-014874_22.png	1
PDF Solutions Reports Third Fiscal Quarter 2019 Results - PDF Solutions_8.png-2	PDF Solutions Reports Third Fiscal Quarter 2019 Results - PDF Solutions_8.png	1
NASDAQ_AMBC_2020_68.png-3	NASDAQ_AMBC_2020_68.png	1
NASDAQ_AMBC_2020_68.png-5	NASDAQ_AMBC_2020_68.png	1
NASDAQ_TLF_2021_36.png-1	NASDAQ_TLF_2021_36.png	1
PDF Solutions Reports Second Quarter 2022 Results_7.png-3	PDF Solutions Reports Second Quarter 2022 Results_7.png	1
0001471265-24-000009_120.png-6	0001471265-24-000009_120.png	1
LSE_HWDN_2021_87.png-1	LSE_HWDN_2021_87.png	1
AIM_CRW_2020_78.png-4	AIM_CRW_2020_78.png	1
NASDAQ_ARCB_2022_74.png-3	NASDAQ_ARCB_2022_74.png	1
NASDAQ_ARCB_2021_74.png-1	NASDAQ_ARCB_2021_74.png	1
LSE_HWDN_2021_101.png-3	LSE_HWDN_2021_101.png	1
NASDAQ_AMBC_2021_70.png-3	NASDAQ_AMBC_2021_70.png	1
AIM_CRW_2020_61.png-3	AIM_CRW_2020_61.png	1
